"Sequence Name","coded_by"
"XP_020902873","XM_021047214.1:700..1173"
"XP_020902874","XM_021047215.1:697..1170"
"XP_020902875","XM_021047216.1:654..1127"
"XP_020902876","XM_021047217.1:651..1124"
"XP_020902872","XM_021047213.1:160..663"
"XP_020902871","XM_021047212.1:81..1784"
"XP_020902910","XM_021047251.1:1..1617"
"XP_020902870","XM_021047211.1:195..2231"
"XP_020902869","XM_021047210.1:22..909"
"XP_020902868","XM_021047209.1:70..1041"
"XP_020902867","XM_021047208.1:1..1443"
"XP_020902866","XM_021047207.1:1..969"
"XP_020902865","XM_021047206.1:1..1107"
"XP_020902864","XM_021047205.1:1..2667"
"XP_020902862","XM_021047203.1:97..675"
"XP_020902861","XM_021047202.1:1..2637"
"XP_020902860","XM_021047201.1:1..1092"
"XP_020902859","XM_021047200.1:1..504"
"XP_020902857","XM_021047198.1:629"
"XP_020902856","XM_021047197.1:406..1086"
"XP_020902855","XM_021047196.1:1..>1705"
"XP_020902863","XM_021047204.1:344..1042"
"XP_020902858","XM_021047199.1:310..1032"
"XP_020902854","XM_021047195.1:55..939"
"XP_020902852","XM_021047193.1:35..4231"
"XP_020902853","XM_021047194.1:35..4210"
"XP_020902851","XM_021047192.1:250..2964"
"XP_020902850","XM_021047191.1:1..1377"
"XP_020902849","XM_021047190.1:1..1353"
"XP_020902848","XM_021047189.1:1766..2551"
"XP_020902847","XM_021047188.1:99..701"
"XP_020902846","XM_021047187.1:177..1982"
"XP_020902845","XM_021047186.1:1..615"
"XP_020902843","XM_021047184.1:1..1284"
"XP_020902842","XM_021047183.1:18..914"
"XP_020902841","XM_021047182.1:146..3124"
"XP_020902844","XM_021047185.1:317..961"
"XP_020902840","XM_021047181.1:92..682"
"XP_020902839","XM_021047180.1:1..576"
"XP_020902838","XM_021047179.1:1..510"
"XP_020902837","XM_021047178.1:1..3864"
"XP_020902836","XM_021047177.1:1..1278"
"XP_020902835","XM_021047176.1:1380..2306"
"XP_020902834","XM_021047175.1:1..6330"
"XP_020902832","XM_021047173.1:45..713"
"XP_020902831","XM_021047172.1:1..1224"
"XP_020902830","XM_021047171.1:87..1385"
"XP_020902829","XM_021047170.1:140..3652"
"XP_020902828","XM_021047169.1:138..3842"
"XP_020902827","XM_021047168.1:1..2256"
"XP_020902825","XM_021047166.1:1..1659"
"XP_020902824","XM_021047165.1:1..1629"
"XP_020902823","XM_021047164.1:60..2885"
"XP_020902826","XM_021047167.1:98..5170"
"XP_020902833","XM_021047174.1:147..5219"
"XP_020902822","XM_021047163.1:174..6659"
"XP_020902821","XM_021047162.1:1..2052"
"XP_020902820","XM_021047161.1:1..1197"
"XP_020902819","XM_021047160.1:1..1668"
"XP_020902818","XM_021047159.1:91..2562"
"XP_020902817","XM_021047158.1:1..834"
"XP_020902816","XM_021047157.1:1..912"
"XP_020902813","XM_021047154.1:104..775"
"XP_020902812","XM_021047153.1:18..386"
"XP_020902811","XM_021047152.1:2..478"
"XP_020902815","XM_021047156.1:57..1703"
"XP_020902810","XM_021047151.1:102..3662"
"XP_020902809","XM_021047150.1:117..968"
"XP_020902808","XM_021047149.1:96..1067"
"XP_020902804","XM_021047145.1:231..1361"
"XP_020902805","XM_021047146.1:302..1432"
"XP_020902807","XM_021047148.1:278..1408"
"XP_020902803","XM_021047144.1:146..1621"
"XP_020902802","XM_021047143.1:62..2161"
"XP_020902806","XM_021047147.1:96..944"
"XP_020902801","XM_021047142.1:300..3875"
"XP_020902800","XM_021047141.1:18..1043"
"XP_020902799","XM_021047140.1:85..1746"
"XP_020902798","XM_021047139.1:103..1899"
"XP_020902797","XM_021047138.1:384..1049"
"XP_020902795","XM_021047136.1:133..1314"
"XP_020902794","XM_021047135.1:74..1699"
"XP_020902793","XM_021047134.1:138..755"
"XP_020902796","XM_021047137.1:106..1458"
"XP_020902792","XM_021047133.1:147..1451"
"XP_020902791","XM_021047132.1:147..1475"
"XP_020902790","XM_021047131.1:101..646"
"XP_020902789","XM_021047130.1:69..2765"
"XP_020902788","XM_021047129.1:337..2187"
"XP_020902787","XM_021047128.1:234..2084"
"XP_020902786","XM_021047127.1:4..1752"
"XP_020902784","XM_021047125.1:35..445"
"XP_020902783","XM_021047124.1:108..1169"
"XP_020902785","XM_021047126.1:162..2585"
"XP_020902814","XM_021047155.1:1..774"
"XP_020902780","XM_021047121.1:89..496"
"XP_020902781","XM_021047122.1:77..484"
"XP_020902782","XM_021047123.1:89..403"
"XP_020902779","XM_021047120.1:58..720"
"XP_020902778","XM_021047119.1:166..1065"
"XP_020902777","XM_021047118.1:123..1184"
"XP_020902776","XM_021047117.1:33..6167"
"XP_020902775","XM_021047116.1:67..1725"
"XP_020902772","XM_021047113.1:19..1218"
"XP_020902774","XM_021047115.1:221..1186"
"XP_020902770","XM_021047111.1:30..1559"
"XP_020902771","XM_021047112.1:30..1469"
"XP_020902773","XM_021047114.1:100..1488"
"XP_020902769","XM_021047110.1:228..989"
"XP_020902768","XM_021047109.1:118..981"
"XP_020902762","XM_021047103.1:676..1716"
"XP_020902763","XM_021047104.1:567..1607"
"XP_020902764","XM_021047105.1:653..1693"
"XP_020902765","XM_021047106.1:499..1539"
"XP_020902766","XM_021047107.1:222..1262"
"XP_020902767","XM_021047108.1:173..1213"
"XP_020902760","XM_021047101.1:125..595"
"XP_020902759","XM_021047100.1:511..2499"
"XP_020902758","XM_021047099.1:111..1475"
"XP_020902761","XM_021047102.1:148..1194"
"XP_020902757","XM_021047098.1:122..2599"
"XP_020902756","XM_021047097.1:122..1828"
"XP_020902755","XM_021047096.1:307..1368"
"XP_020902751","XM_021047092.1:304..1428"
"XP_020902752","XM_021047093.1:316..1440"
"XP_020902753","XM_021047094.1:338..1462"
"XP_020902754","XM_021047095.1:167..1291"
"XP_020902750","XM_021047091.1:23..1369"
"XP_020902748","XM_021047089.1:66..893"
"XP_020902747","XM_021047088.1:105..1472"
"XP_020902749","XM_021047090.1:81..2042"
"XP_020902746","XM_021047087.1:21..1469"
"XP_020902744","XM_021047085.1:21..1535"
"XP_020902745","XM_021047086.1:21..1478"
"XP_020902743","XM_021047084.1:21..1541"
"XP_020902742","XM_021047083.1:21..1544"
"XP_020902741","XM_021047082.1:100..1830"
"XP_020902739","XM_021047080.1:5..925"
"XP_020902740","XM_021047081.1:47..901"
"XP_020902738","XM_021047079.1:136..1827"
"XP_020902736","XM_021047077.1:140..1459"
"XP_020902735","XM_021047076.1:130..897"
"XP_020902734","XM_021047075.1:4..1182"
"XP_020902737","XM_021047078.1:10..2061"
"XP_020902733","XM_021047074.1:235..7743"
"XP_020902732","XM_021047073.1:136..1899"
"XP_020902731","XM_021047072.1:51..1460"
"XP_020902728","XM_021047069.1:19..2838"
"XP_020902730","XM_021047071.1:19..2754"
"XP_020902727","XM_021047068.1:19..2907"
"XP_020902729","XM_021047070.1:19..2760"
"XP_020902726","XM_021047067.1:149..958"
"XP_020902724","XM_021047065.1:62..886"
"XP_020902723","XM_021047064.1:607..1539"
"XP_020902722","XM_021047063.1:484..1515"
"XP_020902721","XM_021047062.1:55..303"
"XP_020902720","XM_021047061.1:166..2238"
"XP_020902719","XM_021047060.1:131..1567"
"XP_020902717","XM_021047058.1:98..2314"
"XP_020902716","XM_021047057.1:76..510"
"XP_020902715","XM_021047056.1:78..542"
"XP_020902718","XM_021047059.1:8..2920"
"XP_020902725","XM_021047066.1:80..2989"
"XP_020902713","XM_021047054.1:4..447"
"XP_020902714","XM_021047055.1:4..396"
"XP_020902712","XM_021047053.1:10..483"
"XP_020902711","XM_021047052.1:4..480"
"XP_020902710","XM_021047051.1:93..566"
"XP_020902708","XM_021047049.1:67..543"
"XP_020902709","XM_021047050.1:46..522"
"XP_020902707","XM_021047048.1:898..1389"
"XP_020902705","XM_021047046.1:293..820"
"XP_020902704","XM_021047045.1:152..784"
"XP_020902702","XM_021047043.1:134..778"
"XP_020902703","XM_021047044.1:134..778"
"XP_020902706","XM_021047047.1:209..901"
"XP_020902700","XM_021047041.1:2..679"
"XP_020902699","XM_021047040.1:25..822"
"XP_020902697","XM_021047038.1:149..1039"
"XP_020902698","XM_021047039.1:150..1040"
"XP_020902696","XM_021047037.1:57..1025"
"XP_020902695","XM_021047036.1:402..1430"
"XP_020902692","XM_021047033.1:345..1469"
"XP_020902694","XM_021047035.1:199..1281"
"XP_020902691","XM_021047032.1:324..1463"
"XP_020902690","XM_021047031.1:88..1239"
"XP_020902689","XM_021047030.1:221..1483"
"XP_020902688","XM_021047029.1:80..1447"
"XP_020902687","XM_021047028.1:10..1557"
"XP_020902686","XM_021047027.1:58..1656"
"XP_020902684","XM_021047025.1:637..2862"
"XP_020902683","XM_021047024.1:79..5457"
"XP_020902682","XM_021047023.1:40..567"
"XP_020902685","XM_021047026.1:118..1173"
"XP_020902693","XM_021047034.1:146..1201"
"XP_020902681","XM_021047022.1:158..823"
"XP_020902680","XM_021047021.1:826..1980"
"XP_020902678","XM_021047019.1:93..1577"
"XP_020902679","XM_021047020.1:86..1570"
"XP_020902677","XM_021047018.1:2..625"
"XP_020902676","XM_021047017.1:1..855"
"XP_020902674","XM_021047015.1:104..1540"
"XP_020902673","XM_021047014.1:<1..4584"
"XP_020902672","XM_021047013.1:55..1563"
"XP_020902675","XM_021047016.1:219..3068"
"XP_020902671","XM_021047012.1:20..2770"
"XP_020902670","XM_021047011.1:13..315"
"XP_020902669","XM_021047010.1:425..1951"
"XP_020902668","XM_021047009.1:507..2978"
"XP_020902667","XM_021047008.1:110..3397"
"XP_020902666","XM_021047007.1:18..542"
"XP_020902665","XM_021047006.1:7..894"
"XP_020902701","XM_021047042.1:41..4567"
"XP_020909884","XM_021054225.1:164..1567"
"XP_020902663","XM_021047004.1:47..988"
"XP_020902662","XM_021047003.1:41..1429"
"XP_020902661","XM_021047002.1:2..3304"
"XP_020902664","XM_021047005.1:74..1048"
"XP_020902660","XM_021047001.1:54..854"
"XP_020902659","XM_021047000.1:44..1114"
"XP_020902658","XM_021046999.1:9..599"
"XP_020902657","XM_021046998.1:234..1982"
"XP_020902656","XM_021046997.1:667..2073"
"XP_020902654","XM_021046995.1:52..1704"
"XP_020902653","XM_021046994.1:51..647"
"XP_020902652","XM_021046993.1:34..1236"
"XP_020902651","XM_021046992.1:316..786"
"XP_020902650","XM_021046991.1:11..496"
"XP_020902649","XM_021046990.1:1..753"
"XP_020902647","XM_021046988.1:140..1126"
"XP_020902646","XM_021046987.1:11..1465"
"XP_020902645","XM_021046986.1:7..1497"
"XP_020902648","XM_021046989.1:101..2083"
"XP_020902655","XM_021046996.1:55..2037"
"XP_020902643","XM_021046984.1:68..1765"
"XP_020902644","XM_021046985.1:68..1690"
"XP_020902642","XM_021046983.1:68..1879"
"XP_020902641","XM_021046982.1:68..1924"
"XP_020902640","XM_021046981.1:68..1936"
"XP_020902639","XM_021046980.1:74..538"
"XP_020902638","XM_021046979.1:52..1077"
"XP_020902636","XM_021046977.1:89..751"
"XP_020902637","XM_021046978.1:86..748"
"XP_020902634","XM_021046975.1:53..487"
"XP_020902635","XM_021046976.1:227..613"
"XP_020902633","XM_021046974.1:456..3287"
"XP_020902632","XM_021046973.1:54..1517"
"XP_020902631","XM_021046972.1:41..454"
"XP_020902630","XM_021046971.1:1..1686"
"XP_020902629","XM_021046970.1:1..1329"
"XP_020902627","XM_021046968.1:50..1126"
"XP_020902626","XM_021046967.1:91..1311"
"XP_020902625","XM_021046966.1:88..801"
"XP_020902628","XM_021046969.1:43..765"
"XP_020902624","XM_021046965.1:6..2126"
"XP_020902623","XM_021046964.1:20..382"
"XP_020902622","XM_021046963.1:1511..2206"
"XP_020902621","XM_021046962.1:198..1628"
"XP_020902620","XM_021046961.1:89..1579"
"XP_020902619","XM_021046960.1:127..1371"
"XP_020902617","XM_021046958.1:12..1109"
"XP_020902616","XM_021046957.1:10..1107"
"XP_020902618","XM_021046959.1:156..1901"
"XP_020902615","XM_021046956.1:148..1107"
"XP_020902614","XM_021046955.1:148..1158"
"XP_020902613","XM_021046954.1:148..1455"
"XP_020902612","XM_021046953.1:118..732"
"XP_020902611","XM_021046952.1:260..2071"
"XP_020902610","XM_021046951.1:142..1965"
"XP_020902609","XM_021046950.1:9..500"
"XP_020902608","XM_021046949.1:222..2570"
"XP_020902607","XM_021046948.1:69..374"
"XP_020902605","XM_021046946.1:92..3739"
"XP_020902604","XM_021046945.1:126..662"
"XP_020902603","XM_021046944.1:126..716"
"XP_020902606","XM_021046947.1:61..915"
"XP_020902602","XM_021046943.1:35..2434"
"XP_020902601","XM_021046942.1:47..739"
"XP_020902600","XM_021046941.1:145..1548"
"XP_020902599","XM_021046940.1:55..2118"
"XP_020902598","XM_021046939.1:75..1649"
"XP_020902597","XM_021046938.1:103..1032"
"XP_020902596","XM_021046937.1:331..1761"
"XP_020902594","XM_021046935.1:176..523"
"XP_020902593","XM_021046934.1:110..526"
"XP_020902592","XM_021046933.1:69..692"
"XP_020902595","XM_021046936.1:76..984"
"XP_020902591","XM_021046932.1:1..1284"
"XP_020902590","XM_021046931.1:281..1402"
"XP_020902589","XM_021046930.1:1147..2319"
"XP_020902588","XM_021046929.1:133..1308"
"XP_020902587","XM_021046928.1:20..1516"
"XP_020902586","XM_021046927.1:11..2245"
"XP_020902585","XM_021046926.1:272..2560"
"XP_020902583","XM_021046924.1:58..2433"
"XP_020902584","XM_021046925.1:178..573"
"XP_020902577","XM_021046918.1:155..2728"
"XP_020902578","XM_021046919.1:156..2678"
"XP_020902576","XM_021046917.1:156..2786"
"XP_020902580","XM_021046921.1:56..2380"
"XP_020902582","XM_021046923.1:269..2452"
"XP_020902579","XM_021046920.1:156..2552"
"XP_020902581","XM_021046922.1:156..2444"
"XP_020902575","XM_021046916.1:359..4549"
"XP_020902574","XM_021046915.1:38..988"
"XP_020902573","XM_021046914.1:55..867"
"XP_020902572","XM_021046913.1:166..1908"
"XP_020902570","XM_021046911.1:311..3550"
"XP_020902569","XM_021046910.1:399..1919"
"XP_020902568","XM_021046909.1:179..1399"
"XP_020902571","XM_021046912.1:63..1361"
"XP_020902567","XM_021046908.1:9..1826"
"XP_020902566","XM_021046907.1:7..1977"
"XP_020902564","XM_021046905.1:354..1775"
"XP_020902563","XM_021046904.1:354..1790"
"XP_020902565","XM_021046906.1:354..1736"
"XP_020902562","XM_021046903.1:98..2008"
"XP_020902560","XM_021046901.1:186..1178"
"XP_020902561","XM_021046902.1:71..1063"
"XP_020902558","XM_021046899.1:2..1063"
"XP_020902557","XM_021046898.1:11..1294"
"XP_020902556","XM_021046897.1:183..5174"
"XP_020902559","XM_021046900.1:1..468"
"XP_020902555","XM_021046896.1:463..3090"
"XP_020902554","XM_021046895.1:65..1735"
"XP_020902553","XM_021046894.1:1..762"
"XP_020902552","XM_021046893.1:1..969"
"XP_020902551","XM_021046892.1:1..831"
"XP_020902550","XM_021046891.1:310..2550"
"XP_020902547","XM_021046888.1:77..808"
"XP_020902548","XM_021046889.1:77..805"
"XP_020902546","XM_021046887.1:83..1360"
"XP_020902549","XM_021046890.1:1..3600"
"XP_020902545","XM_021046886.1:1..1242"
"XP_020902544","XM_021046885.1:1..2442"
"XP_020902543","XM_021046884.1:896..3568"
"XP_020902542","XM_021046883.1:1..1761"
"XP_020902541","XM_021046882.1:63..2138"
"XP_020902540","XM_021046881.1:42..557"
"XP_020902539","XM_021046880.1:98..1873"
"XP_020902537","XM_021046878.1:84..2684"
"XP_020902536","XM_021046877.1:1..639"
"XP_020902535","XM_021046876.1:784..>1740"
"XP_020902538","XM_021046879.1:66..1067"
"XP_020902534","XM_021046875.1:115..1224"
"XP_020902533","XM_021046874.1:154..3396"
"XP_020902532","XM_021046873.1:98..1435"
"XP_020902531","XM_021046872.1:1..>1134"
"XP_020902530","XM_021046871.1:1..441"
"XP_020902529","XM_021046870.1:370..1695"
"XP_020902528","XM_021046869.1:1..585"
"XP_020902526","XM_021046867.1:489..3881"
"XP_020902525","XM_021046866.1:1..3729"
"XP_020902524","XM_021046865.1:1..1251"
"XP_020902527","XM_021046868.1:1..1008"
"XP_020902523","XM_021046864.1:340..3219"
"XP_020902522","XM_021046863.1:1..504"
"XP_020902521","XM_021046862.1:118..>1104"
"XP_020902520","XM_021046861.1:111..1235"
"XP_020902519","XM_021046860.1:83..2041"
"XP_020902518","XM_021046859.1:352..2637"
"XP_020902517","XM_021046858.1:197..1633"
"XP_020902515","XM_021046856.1:1..825"
"XP_020902514","XM_021046855.1:11..2932"
"XP_020902513","XM_021046854.1:1..1230"
"XP_020902516","XM_021046857.1:51..14501"
"XP_020902512","XM_021046853.1:53..1297"
"XP_020902511","XM_021046852.1:271..>720"
"XP_020902510","XM_021046851.1:1..>1791"
"XP_020902509","XM_021046850.1:1..762"
"XP_020902508","XM_021046849.1:195..1781"
"XP_020902507","XM_021046848.1:119..1867"
"XP_020902506","XM_021046847.1:58..2589"
"XP_020902504","XM_021046845.1:1..1107"
"XP_020902503","XM_021046844.1:1..729"
"XP_020902505","XM_021046846.1:115..1941"
"XP_020902501","XM_021046842.1:2..601"
"XP_020902502","XM_021046843.1:175..678"
"XP_020902500","XM_021046841.1:84..1643"
"XP_020902499","XM_021046840.1:53..571"
"XP_020902498","XM_021046839.1:86..883"
"XP_020902497","XM_021046838.1:430..2397"
"XP_020902493","XM_021046834.1:61..747"
"XP_020902495","XM_021046836.1:61..747"
"XP_020902496","XM_021046837.1:61..747"
"XP_020902492","XM_021046833.1:260..1816"
"XP_020902491","XM_021046832.1:188..2029"
"XP_020902494","XM_021046835.1:195..1064"
"XP_020902490","XM_021046831.1:178..945"
"XP_020902489","XM_021046830.1:192..1085"
"XP_020902488","XM_021046829.1:91..552"
"XP_020902487","XM_021046828.1:137..1033"
"XP_020902486","XM_021046827.1:1..1464"
"XP_020902485","XM_021046826.1:42..1196"
"XP_020902484","XM_021046825.1:83..640"
"XP_020902482","XM_021046823.1:79..2007"
"XP_020902481","XM_021046822.1:62..2038"
"XP_020902480","XM_021046821.1:62..2074"
"XP_020902483","XM_021046824.1:117..4841"
"XP_020902479","XM_021046820.1:12..3218"
"XP_020902477","XM_021046818.1:61..2823"
"XP_020902475","XM_021046816.1:287..2401"
"XP_020902476","XM_021046817.1:287..2386"
"XP_020902474","XM_021046815.1:6..1412"
"XP_020902473","XM_021046814.1:147..659"
"XP_020902472","XM_021046813.1:188..703"
"XP_020902467","XM_021046808.1:571..1953"
"XP_020902466","XM_021046807.1:567..1952"
"XP_020902468","XM_021046809.1:211..1422"
"XP_020902469","XM_021046810.1:555..1766"
"XP_020902471","XM_021046812.1:449..1660"
"XP_020902470","XM_021046811.1:27..935"
"XP_020902465","XM_021046806.1:<1..944"
"XP_020902464","XM_021046805.1:110..4177"
"XP_020902463","XM_021046804.1:91..1563"
"XP_020902460","XM_021046801.1:230..1306"
"XP_020902461","XM_021046802.1:115..1191"
"XP_020902462","XM_021046803.1:88..1164"
"XP_020902459","XM_021046800.1:100..1350"
"XP_020902455","XM_021046796.1:82..1344"
"XP_020902456","XM_021046797.1:90..1352"
"XP_020902458","XM_021046799.1:73..1299"
"XP_020902453","XM_021046794.1:199..1236"
"XP_020902454","XM_021046795.1:199..1191"
"XP_020902457","XM_021046798.1:281..7480"
"XP_020902452","XM_021046793.1:151..4734"
"XP_020902449","XM_021046790.1:25..2019"
"XP_020902450","XM_021046791.1:83..2050"
"XP_020902451","XM_021046792.1:132..2033"
"XP_020902448","XM_021046789.1:191..5125"
"XP_020902447","XM_021046788.1:327..917"
"XP_020902445","XM_021046786.1:78..719"
"XP_020902444","XM_021046785.1:36..944"
"XP_020902446","XM_021046787.1:73..1857"
"XP_020902443","XM_021046784.1:33..986"
"XP_020902442","XM_021046783.1:18..1169"
"XP_020902441","XM_021046782.1:193..1434"
"XP_020902478","XM_021046819.1:69..824"
"XP_020902440","XM_021046781.1:73..1500"
"XP_020902439","XM_021046780.1:79..1200"
"XP_020902438","XM_021046779.1:294..1415"
"XP_020902436","XM_021046777.1:108..1298"
"XP_020902435","XM_021046776.1:22..1239"
"XP_020902434","XM_021046775.1:7..1296"
"XP_020902437","XM_021046778.1:1..2106"
"XP_020902433","XM_021046774.1:75..1601"
"XP_020902432","XM_021046773.1:166..1032"
"XP_020902431","XM_021046772.1:303..686"
"XP_020902430","XM_021046771.1:274..3573"
"XP_020902429","XM_021046770.1:64..744"
"XP_020902428","XM_021046769.1:35..1210"
"XP_020902427","XM_021046768.1:27..2195"
"XP_020902425","XM_021046766.1:46..2253"
"XP_020902424","XM_021046765.1:372..935"
"XP_020902423","XM_021046764.1:88..510"
"XP_020902426","XM_021046767.1:1..8709"
"XP_020902422","XM_021046763.1:1..1077"
"XP_020902421","XM_021046762.1:140..673"
"XP_020902420","XM_021046761.1:142..2313"
"XP_020902419","XM_021046760.1:24..1484"
"XP_020902418","XM_021046759.1:1022..2380"
"XP_020902417","XM_021046758.1:113..1399"
"XP_020902416","XM_021046757.1:1..1302"
"XP_020902414","XM_021046755.1:341..2983"
"XP_020902413","XM_021046754.1:1..972"
"XP_020902415","XM_021046756.1:1..1410"
"XP_020902412","XM_021046753.1:1..927"
"XP_020902411","XM_021046752.1:1..903"
"XP_020902410","XM_021046751.1:1..1341"
"XP_020902409","XM_021046750.1:1..1167"
"XP_020902408","XM_021046749.1:1..3261"
"XP_020902406","XM_021046747.1:76..>378"
"XP_020902405","XM_021046746.1:447"
"XP_020902404","XM_021046745.1:24..380"
"XP_020902407","XM_021046748.1:1..1041"
"XP_020902403","XM_021046744.1:7..>699"
"XP_020902402","XM_021046743.1:1..933"
"XP_020902401","XM_021046742.1:1..1842"
"XP_020902399","XM_021046740.1:1..450"
"XP_020902398","XM_021046739.1:1..1407"
"XP_020902397","XM_021046738.1:106..2229"
"XP_020902400","XM_021046741.1:203..1339"
"XP_020902396","XM_021046737.1:<1..570"
"XP_020902395","XM_021046736.1:1..1530"
"XP_020902394","XM_021046735.1:148..795"
